釜房,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2018/10/2,143.95,23.9,17.49
2018/10/3,144.2,17.59,12.49
2018/10/4,144.3,13.87,12.74
2018/10/5,144.3,11.9,12.74
2018/10/6,144.24,10.69,12.69
2018/10/7,144.15,9.28,12.67
2018/10/8,144.01,8.46,12.65
2018/10/9,143.88,7.22,9.18
2018/10/10,143.96,10.4,7.06
2018/10/11,144,7.34,7.06
2018/10/12,144,6.84,7.12
2018/10/13,143.96,5.77,7.16
2018/10/14,143.91,5.44,7.12
2018/10/15,143.85,5.31,6.97
2018/10/16,143.78,4.79,7
2018/10/17,143.7,5.12,7.04
2018/10/18,143.62,4.6,7.05
2018/10/19,143.53,4.6,7.04
2018/10/20,143.44,4.78,6.93
2018/10/21,143.35,4.07,7.01
2018/10/22,143.24,4.17,7.06
2018/10/23,143.12,3.62,7.01
2018/10/24,143,3.87,6.96
2018/10/25,142.87,3.69,7
2018/10/26,142.73,3.53,7.04
2018/10/27,142.62,4.67,6.9
2018/10/28,142.52,3.51,6.68
2018/10/29,142.38,3.32,6.71
2018/10/30,142.24,3.51,6.61
2018/10/31,142.13,4.06,5.72
2018/11/1,142.13,5.02,4.31
2018/11/2,142.13,4,4.47
2018/11/3,142.1,3.82,4.53
2018/11/4,142.06,3.41,4.58
2018/11/5,142.02,3.59,4.53
2018/11/6,141.97,3.34,4.5
2018/11/7,141.92,3.17,4.56
2018/11/8,141.86,3.16,4.55
2018/11/9,141.81,4.09,4.54
2018/11/10,141.8,3.8,4.49
2018/11/11,141.76,3.46,4.59
2018/11/12,141.7,3.18,4.55
2018/11/13,141.64,2.94,4.51
2018/11/14,141.57,3,4.56
2018/11/15,141.49,2.88,4.65
2018/11/16,141.41,2.88,4.63
2018/11/17,141.33,2.86,4.61
2018/11/18,141.25,2.87,4.59
2018/11/19,141.16,2.74,4.66
2018/11/20,141.08,2.78,4.69
2018/11/21,140.98,2.77,4.66
2018/11/22,140.9,2.82,4.71
2018/11/23,140.82,3.26,4.71
2018/11/24,140.73,2.87,4.73
2018/11/25,140.65,2.81,4.44
2018/11/26,140.57,3.05,4.47
2018/11/27,140.5,2.95,4.57
2018/11/28,140.42,3.14,4.55
2018/11/29,140.37,3.59,4.38
2018/11/30,140.33,3.55,4.35
2018/12/1,140.28,3.55,4.35
2018/12/2,140.24,3.41,4.39
2018/12/3,140.2,3.62,4.41
2018/12/4,140.15,3.45,4.42
2018/12/5,140.11,3.63,4.42
2018/12/6,140.07,3.84,4.42
2018/12/7,140.04,3.63,4.41
2018/12/8,140,3.44,4.4
2018/12/9,139.96,3.74,4.31
2018/12/10,139.92,3.46,4.42
2018/12/11,139.86,3.49,4.44
2018/12/12,139.83,4,4.38
2018/12/13,139.82,4.19,4.38
2018/12/14,139.8,4,4.38
2018/12/15,139.77,3.64,4.38
2018/12/16,139.73,3.63,4.38
2018/12/17,139.69,3.64,4.39
2018/12/18,139.67,4.33,4.33
2018/12/19,139.66,4.01,4.38
2018/12/20,139.68,5.29,4.36
2018/12/21,139.7,4.36,4.36
2018/12/22,139.69,4.2,4.39
2018/12/23,139.69,4.33,4.33
2018/12/24,139.7,4.71,4.33
2018/12/25,139.71,4.36,4.36
2018/12/26,139.71,4.14,4.34
2018/12/27,139.7,4.36,3.98
2018/12/28,139.74,4.22,3.47
2018/12/29,139.78,4.21,3.46
2018/12/30,139.82,4.19,3.44
2018/12/31,139.85,3.91,3.34
2019/1/1,139.89,3.86,3.28
2019/1/2,139.92,3.88,3.31
2019/1/3,139.94,3.75,3.37
2019/1/4,139.96,3.83,3.45
2019/1/5,139.98,3.78,3.4
2019/1/6,140.01,3.99,3.41
2019/1/7,140.03,3.6,3.4
2019/1/8,140.04,3.85,3.47
2019/1/9,140.05,3.67,3.47
2019/1/10,140.06,3.47,3.47
2019/1/11,140.07,3.86,3.47
2019/1/12,140.08,3.43,3.43
2019/1/13,140.09,3.57,3.38
2019/1/14,140.09,3.6,3.4
2019/1/15,140.1,3.45,3.45
2019/1/16,140.1,3.46,3.46
2019/1/17,140.1,3.66,3.46
2019/1/18,140.11,3.46,3.46
2019/1/19,140.11,3.43,3.43
2019/1/20,140.11,3.43,3.43
2019/1/21,140.12,3.63,3.43
2019/1/22,140.12,3.43,3.43
2019/1/23,140.12,3.63,3.43
2019/1/24,140.14,3.85,3.47
2019/1/25,140.15,3.66,3.46
2019/1/26,140.17,3.63,3.43
2019/1/27,140.18,3.58,3.38
2019/1/28,140.18,3.46,3.46
2019/1/29,140.2,4.02,3.43
2019/1/30,140.21,3.64,3.44
2019/1/31,140.23,3.67,3.47
2019/2/1,140.24,3.68,3.48
2019/2/2,140.25,3.63,3.43
2019/2/3,140.26,3.83,3.44
2019/2/4,140.52,15.26,3.48
2019/2/5,141.02,9.61,3.5
2019/2/6,141.24,7.35,3.48
2019/2/7,141.39,6.57,3.5
2019/2/8,141.56,7.32,3.52
2019/2/9,141.7,6.45,3.51
2019/2/10,141.81,5.53,3.47
2019/2/11,141.9,5.33,3.48
2019/2/12,141.97,5.15,3.53
2019/2/13,142.03,4.96,3.55
2019/2/14,142.08,4.75,3.58
2019/2/15,142.13,4.53,3.58
2019/2/16,142.17,4.5,3.56
2019/2/17,142.21,4.28,3.56
2019/2/18,142.24,4.28,3.56
2019/2/19,142.27,4.57,3.61
2019/2/20,142.33,6.03,3.62
2019/2/21,142.46,6.55,3.63
2019/2/22,142.57,6.1,3.65
2019/2/23,142.65,5.64,3.65
2019/2/24,142.73,5.41,3.66
2019/2/25,142.8,5.47,3.7
2019/2/26,142.88,5.91,3.63
2019/2/27,142.97,5.69,3.63
2019/2/28,143.04,5.47,3.66
2019/3/1,143.11,5.46,3.63
2019/3/2,143.17,4.96,3.65
2019/3/3,143.23,5.27,3.7
2019/3/4,143.3,6.05,3.65
2019/3/5,143.38,5.79,3.66
2019/3/6,143.46,5.62,3.73
2019/3/7,143.55,6.91,3.65
2019/3/8,143.68,6.95,3.66
2019/3/9,143.77,5.93,3.73
2019/3/10,143.86,6.23,3.74
2019/3/11,144.14,20.71,3.68
2019/3/12,144.79,18.78,3.7
2019/3/13,145.18,13.53,3.76
2019/3/14,145.45,10.28,4.06
2019/3/15,145.58,7.79,4.95
2019/3/16,145.65,6.59,5.02
2019/3/17,145.69,5.95,5
2019/3/18,145.71,5.33,5.01
2019/3/19,145.71,5.32,5.01
2019/3/20,145.72,5.61,4.97
2019/3/21,145.76,6.25,4.98
2019/3/22,145.88,10.73,4.93
2019/3/23,146,7.27,4.99
2019/3/24,146.04,5.67,5.01
2019/3/25,146.05,4.99,4.99
2019/3/26,146.05,4.66,4.98
2019/3/27,146.04,5.2,4.88
2019/3/28,146.12,8.24,4.95
2019/3/29,146.16,5.32,5
2019/3/30,146.16,5.65,4.99
2019/3/31,146.18,5.66,5
2019/4/1,146.23,6.75,5.08
2019/4/2,146.25,5.34,5.02
2019/4/3,146.26,5.06,5.06
2019/4/4,146.26,4.75,5.07
2019/4/5,146.26,5.65,4.27
2019/4/6,146.39,8.17,2.79
2019/4/7,146.53,7.27,2.86
2019/4/8,146.65,6.61,2.84
2019/4/9,146.76,6.99,2.82
2019/4/10,146.87,7,2.8
2019/4/11,147.03,8.47,2.82
2019/4/12,147.17,7.83,2.82
2019/4/13,147.32,8.28,2.85
2019/4/14,147.47,8.34,2.87
2019/4/15,147.64,10.32,2.91
2019/4/16,147.84,10.05,2.91
2019/4/17,148.02,9.38,2.92
2019/4/18,148.19,10.25,2.92
2019/4/19,148.4,11.11,2.92
2019/4/20,148.59,9.58,2.84
2019/4/21,148.74,8.47,2.87
2019/4/22,148.88,9,2.92
2019/4/23,149.03,8.64,2.92
2019/4/24,149.17,8.89,3.11
2019/4/25,149.32,11.1,6.11
2019/4/26,149.39,13.32,12.07
2019/4/27,149.34,10.01,14.18
2019/4/28,149.23,8.02,11.75
2019/4/29,149.2,7.03,7.03
2019/4/30,149.23,11.91,7.35
2019/5/1,149.37,12.22,7.63
2019/5/2,149.45,10.08,7.57
2019/5/3,149.49,8.49,7.65
2019/5/4,149.5,7.71,7.71
2019/5/5,149.48,7.06,10
2019/5/6,149.32,8.97,16.89
2019/5/7,149.19,9.45,11.94
2019/5/8,149.15,6.69,9.16
2019/5/9,149.09,5.94,8.41
2019/5/10,149.04,5.75,7.79
2019/5/11,148.98,5.33,7.77
2019/5/12,148.92,5.35,7.79
2019/5/13,148.85,4.59,7.82
2019/5/14,148.78,5.72,7.72
2019/5/15,148.75,6.49,7.69
2019/5/16,148.69,4.95,7.74
2019/5/17,148.62,4.57,7.75
2019/5/18,148.54,4.57,7.73
2019/5/19,148.45,4.18,7.7
2019/5/20,148.36,4.11,7.62
2019/5/21,148.36,12.21,7.53
2019/5/22,148.45,7.26,7.65
2019/5/23,148.4,5.41,7.75
2019/5/24,148.33,4.61,7.72
2019/5/25,148.24,4.14,7.62
2019/5/26,148.15,3.81,7.65
2019/5/27,148.05,3.78,7.6
2019/5/28,147.95,3.72,7.5
2019/5/29,147.89,6.31,7.43
2019/5/30,147.82,4.1,7.48
2019/5/31,147.72,3.97,7.33
2019/6/1,147.64,3.86,7.19
2019/6/2,147.54,3.19,7.23
2019/6/3,147.43,2.81,7.19
2019/6/4,147.31,3.22,7.2
2019/6/5,147.2,3.26,7.21
2019/6/6,147.12,4.34,7.19
2019/6/7,147.02,4.3,7.12
2019/6/8,147,7.71,7
2019/6/9,147,5.65,7.06
2019/6/10,146.94,5.33,7.09
2019/6/11,146.89,4.96,7.05
2019/6/12,146.81,3.94,7.08
2019/6/13,146.72,3.67,7.13
2019/6/14,146.61,3.18,7.29
2019/6/15,146.53,8.91,7.2
2019/6/16,146.91,25.78,7.26
2019/6/17,147.21,11.6,7.31
2019/6/18,147.27,8.42,7.34
2019/6/19,147.29,9.11,7.29
2019/6/20,147.35,8.06,7.34
2019/6/21,147.32,7.02,11.35
2019/6/22,147.1,10.06,16.84
2019/6/23,147,13.31,16.83
2019/6/24,146.87,12.93,16.78
2019/6/25,146.75,11.42,19.36
2019/6/26,146.34,7.64,24.73
2019/6/27,145.81,7.69,24.39
2019/6/28,145.45,16.38,24.17
2019/6/29,145.17,15.39,23.95
2019/6/30,144.92,17.94,23.95
2019/7/1,144.73,16.73,24.1
2019/7/2,144.43,12.02,18.96
2019/7/3,144.27,9.22,13.78
2019/7/4,144.16,12.05,13.74
2019/7/5,144.09,9.45,10.02
2019/7/6,144.14,10.26,7.71
2019/7/7,144.36,17.61,7.85
2019/7/8,144.7,17.72,11.56
2019/7/9,144.71,14.22,17.16
2019/7/10,144.56,11.87,17.11
2019/7/11,144.35,10.14,17.03
2019/7/12,144.17,12.63,15.45
2019/7/13,144.07,10.24,13.62
2019/7/14,143.96,12.07,13.46
2019/7/15,143.93,11.43,13.39
2019/7/16,143.86,10.321,10.6
2019/7/17,143.91,9.61,7.65
2019/7/18,143.99,9.64,7.7
2019/7/19,144.05,9.13,7.72
2019/7/20,144.09,8.87,7.75
2019/7/21,144.15,9.44,7.75
2019/7/22,144.19,8.85,7.72
2019/7/23,144.24,9.11,7.69
2019/7/24,144.32,17.42,7.91
2019/7/25,144.51,17.05,21.98
2019/7/26,144.33,11.28,14.73
2019/7/27,144.31,9.99,9.99
2019/7/28,144.25,11.2,13.47
2019/7/29,144.21,10.64,10.07
2019/7/30,144.23,8.96,10.09
2019/7/31,144.18,7.42,8.28
2019/8/1,144.16,6.63,7.2
2019/8/2,144.12,5.56,6.97
2019/8/3,144.07,5.17,6.85
2019/8/4,144.01,5.2,6.88
2019/8/5,143.94,4.92,6.88
2019/8/6,143.87,4.69,6.9
2019/8/7,143.78,4.12,6.89
2019/8/8,143.7,6.56,6.83
2019/8/9,143.71,5.71,6.81
2019/8/10,143.65,4.8,6.71
2019/8/11,143.58,4.99,6.62
2019/8/12,143.55,5.99,6.53
2019/8/13,143.49,4.66,6.56
2019/8/14,143.43,5.25,6.59
2019/8/15,143.39,5.49,6.55
2019/8/16,143.35,5.77,6.57
2019/8/17,143.31,5.06,6.66
2019/8/18,143.23,4.27,6.64
2019/8/19,143.15,4.58,6.67
2019/8/20,143.09,6.37,6.62
2019/8/21,143.09,5.88,6.67
2019/8/22,143.04,5.06,6.61
2019/8/23,143.09,10.76,6.59
2019/8/24,143.18,6.66,6.66
2019/8/25,143.15,5.63,6.68
2019/8/26,143.11,5.33,6.63
2019/8/27,143.04,5.31,6.61
2019/8/28,143.08,9.43,6.57
2019/8/29,143.18,7.83,6.52
2019/8/30,143.19,6.77,6.52
2019/8/31,143.19,5.75,6.53
2019/9/1,143.14,4.98,6.55
2019/9/2,143.09,5.48,6.52
2019/9/3,143.06,5.63,6.41
2019/9/4,143.01,4.87,6.42
2019/9/5,142.93,4.33,6.38
2019/9/6,142.86,4.27,6.3
2019/9/7,142.77,4,6.27
2019/9/8,142.68,3.97,6.2
2019/9/9,142.68,10.14,6.15
2019/9/10,142.83,6.95,6.19
2019/9/11,142.83,7.24,6.22
2019/9/12,142.9,7,6.25
2019/9/13,142.88,5.33,6.34
2019/9/14,142.83,4.89,6.42
2019/9/15,142.76,4.59,6.35
2019/9/16,142.71,6.26,6.26
2019/9/17,142.73,5.77,6.27
2019/9/18,142.67,4.59,6.33
2019/9/19,142.59,4.11,6.33
2019/9/20,142.5,3.91,6.31
2019/9/21,142.4,3.89,6.31
2019/9/22,142.3,4.08,6.24
2019/9/23,142.25,5.68,6.15
2019/9/24,142.21,4.36,6.27
2019/9/25,142.09,3.32,6.38
2019/9/26,141.96,3.15,6.4
2019/9/27,141.82,3.09,6.3
2019/9/28,141.67,2.83,6.23
2019/9/29,141.53,3.06,6.17
2019/9/30,141.38,2.68,6.18
2019/10/1,141.22,2.69,6.13
2019/10/2,141.05,2.5,6.1
2019/10/3,140.89,2.72,6.06
2019/10/4,140.74,2.99,4.85
2019/10/5,140.69,3.04,4.27
2019/10/6,140.63,2.92,4.36
2019/10/7,140.57,3.53,3.53
2019/10/8,140.72,7.82,2.88
2019/10/9,140.87,4.47,3.01
2019/10/10,140.93,4.07,3.02
2019/10/11,140.97,6.16,5.95
2019/10/12,141.31,147.4,90.19
2019/10/13,146.17,288.4,198.56
2019/10/14,146.4,48.24,45.89
2019/10/15,146.38,27.59,32.62
2019/10/16,146.15,18.94,28.84
2019/10/17,145.77,14.69,28.75
2019/10/18,145.28,12.08,28.4
2019/10/19,145.12,33.24,28.08
2019/10/20,145.06,19.31,28.08
2019/10/21,144.75,14.78,21.31
2019/10/22,144.73,24.55,16.82
2019/10/23,145.06,22.14,17.01
2019/10/24,145.12,16.76,17.06
2019/10/25,145.08,39.64,24.48
2019/10/26,146.53,75.1,30.84
2019/10/27,146.99,33.3,31.19
2019/10/28,146.86,22.06,31.13
2019/10/29,146.52,17.27,30.86
2019/10/30,146.06,13.5,30.54
2019/10/31,145.56,11.6,24.22
2019/11/1,145.29,10.56,14.26
2019/11/2,145.29,10.33,10.02
2019/11/3,145.29,9.72,10.03
2019/11/4,145.25,8.58,10.12
2019/11/5,145.2,7.88,10.02
2019/11/6,145.12,7.56,9.99
2019/11/7,145.05,7.18,9
2019/11/8,145,6.89,8.39
2019/11/9,144.94,6.66,8.47
2019/11/10,144.87,6.08,8.46
2019/11/11,144.8,6.55,8.33
2019/11/12,144.73,6.19,8.26
2019/11/13,144.66,5.88,8.23
2019/11/14,144.57,5.89,8.23
2019/11/15,144.5,5.82,8.13
2019/11/16,144.42,5.8,8.11
2019/11/17,144.33,5.16,8.02
2019/11/18,144.23,5.15,7.99
2019/11/19,144.13,5.14,7.96
2019/11/20,144.04,5.77,8.02
2019/11/21,143.95,5.06,8.13
2019/11/22,143.38,4.79,8.1
2019/11/23,143.71,5,8.02
2019/11/24,143.63,7.14,7.96
2019/11/25,143.61,6.13,7.22
2019/11/26,143.55,4.64,6.55
2019/11/27,143.88,4.44,6.59
2019/11/28,143.39,4.14,6.55
2019/11/29,143.3,3.82,6.48
2019/11/30,143.2,3.84,6.47
2019/12/1,143.09,3.6,6.46
2019/12/2,142.99,3.67,6.49
2019/12/3,142.88,3.85,6.4
2019/12/4,142.78,3.82,6.34
2019/12/5,142.69,4.09,6.32
2019/12/6,142.59,3.9,6.37
2019/12/7,142.48,3.4,6.33
2019/12/8,142.36,3.65,6.31
2019/12/9,142.24,3.27,6.37
2019/12/10,142.11,3.31,6.38
2019/12/11,142,3.72,6.28
2019/12/12,141.89,4.37,6.22
2019/12/13,141.81,4.05,6.11
2019/12/14,141.71,3.56,6.06
2019/12/15,141.63,4.48,6.05
2019/12/16,141.54,3.74,5.96
2019/12/17,141.44,3.59,6.02
2019/12/18,141.34,4.41,5.93
2019/12/19,141.26,3.74,5.9
2019/12/20,141.16,3.78,5.91
2019/12/21,141.05,3.38,5.93
2019/12/22,140.93,3.56,5.86
2019/12/23,140.82,3.52,5.8
2019/12/24,140.72,3.77,4.81
2019/12/25,140.74,4.33,3.5
2019/12/26,140.78,4.72,3.48
2019/12/27,140.9,6.99,3.44
2019/12/28,141.05,5.85,3.52
2019/12/29,141.14,5.08,3.59
2019/12/30,141.21,5.23,3.51
2019/12/31,141.3,6,3.4
2020/1/1,141.43,5.8,3.38
2020/1/2,141.53,5.35,3.36
2020/1/3,141.62,5.2,3.39
2020/1/4,141.69,5.05,3.48
2020/1/5,141.75,4.92,3.45
2020/1/6,141.8,4.56,3.65
2020/1/7,141.85,4.77,3.62
2020/1/8,141.94,6.86,3.61
2020/1/9,142.15,10,3.62
2020/1/10,142.37,7.76,3.65
2020/1/11,142.52,6.76,3.58
2020/1/12,142.64,6.26,3.54
2020/1/13,142.74,6.05,3.55
2020/1/14,142.83,5.66,3.62
2020/1/15,142.92,6.18,3.63
2020/1/16,143.02,5.98,3.65
2020/1/17,143.1,5.77,3.69
2020/1/18,143.17,5.19,3.63
2020/1/19,143.23,5.24,3.65
2020/1/20,143.28,5.02,3.7
2020/1/21,143.34,5.3,3.69
2020/1/22,143.4,5.05,3.72
2020/1/23,143.45,5.03,3.68
2020/1/24,143.5,5.29,3.67
2020/1/25,143.56,5.02,3.67
2020/1/26,143.61,5.05,3.68
2020/1/27,143.65,4.51,3.69
2020/1/28,143.68,5.59,3.68
2020/1/29,144.21,43.85,3.7
2020/1/30,145.61,29.54,3.81
2020/1/31,146.15,16.79,5.27
2020/2/1,146.39,12.13,6.41
2020/2/2,146.52,9.83,6.44
2020/2/3,146.59,8.5,6.45
2020/2/4,146.64,7.49,6.46
2020/2/5,146.66,7.15,6.47
2020/2/6,146.67,6.54,6.54
2020/2/7,146.65,5.23,6.6
2020/2/8,146.61,5.54,6.57
2020/2/9,146.58,5.16,6.53
2020/2/10,146.54,5.15,6.52
2020/2/11,146.5,5.14,6.49
2020/2/12,146.45,4.49,6.52
2020/2/13,146.4,5.5,6.52
2020/2/14,146.4,6.83,6.49
2020/2/15,146.4,6.46,6.46
2020/2/16,146.41,7.47,6.45
2020/2/17,146.46,8.1,6.41
2020/2/18,146.5,7.44,6.42
2020/2/19,146.51,6.52,6.52
2020/2/20,146.5,5.87,6.55
2020/2/21,146.47,5.54,6.55
2020/2/22,146.44,5.15,6.5
2020/2/23,146.43,7.02,6.35
2020/2/24,146.44,6.14,6.48
2020/2/25,146.42,6.27,6.61
2020/2/26,146.42,6.54,6.54
2020/2/27,146.41,5.82,6.5
2020/2/28,146.39,5.55,6.55
2020/2/29,146.35,5.12,6.46
2020/3/1,146.31,5.14,6.48
2020/3/2,146.27,5.61,6.61
2020/3/3,146.24,5.17,6.5
2020/3/4,146.2,5.48,6.48
2020/3/5,146.18,5.35,6.35
2020/3/6,146.14,5.05,6.03
2020/3/7,146.1,4.45,6.09
2020/3/8,146.06,5.08,6.06
2020/3/9,146.06,6.69,6.04
2020/3/10,146.16,17.04,6.08
2020/3/11,146.67,22.01,5.88
2020/3/12,147,13.61,5.86
2020/3/13,147.16,10.65,6.01
2020/3/14,147.26,8.79,5.91
2020/3/15,147.33,7.74,5.93
2020/3/16,147.37,7.05,5.96
2020/3/17,147.39,6.33,5.96
2020/3/18,147.41,7.04,5.95
2020/3/19,147.42,5.94,5.94
2020/3/20,147.42,5.88,5.52
2020/3/21,147.43,4.99,5.35
2020/3/22,147.42,5.43,5.43
2020/3/23,147.42,5.44,5.44
2020/3/24,147.41,5.1,5.47
2020/3/25,147.39,4.45,5.54
2020/3/26,147.36,4.29,5.74
2020/3/27,147.32,4.65,5.74
2020/3/28,147.3,5.69,5.69
2020/3/29,147.32,6.1,5.74
2020/3/30,147.31,5.09,5.81
2020/3/31,147.28,4.38,5.83
2020/4/1,147.26,6.79,5.84
2020/4/2,147.57,20.76,5.73
2020/4/3,147.79,10.3,5.44
2020/4/4,147.9,8.67,5.26
2020/4/5,147.97,7.5,5.23
2020/4/6,148.02,6.47,4.94
2020/4/7,148.06,5.54,4.39
2020/4/8,148.08,5.05,4.29
2020/4/9,148.1,4.67,3.91
2020/4/10,148.12,4.19,3.81
2020/4/11,148.13,3.97,3.59
2020/4/12,148.13,3.55,3.55
2020/4/13,148.18,9.38,3.59
2020/4/14,148.36,8.68,3.62
2020/4/15,148.45,6.3,3.56
2020/4/16,148.51,5.55,3.58
2020/4/17,148.56,5.9,3.53
2020/4/18,148.72,84.41,60.13
2020/4/19,149.25,123.57,118.18
2020/4/20,149.26,42.4,44.48
2020/4/21,149.26,28.24,28.24
2020/4/22,149.28,21.02,21.02
2020/4/23,149.23,15.92,18.41
2020/4/24,149.19,14.2,14.2
2020/4/25,149.24,12.9,10.82
2020/4/26,149.27,11.27,10.86
2020/4/27,149.28,10.79,10.37
2020/4/28,149.28,9.33,9.33
2020/4/29,149.27,8.83,9.25
2020/4/30,149.25,8.01,9.25
2020/5/1,149.23,8.27,8.69
2020/5/2,149.24,8.74,7.49
2020/5/3,149.28,8.34,7.52
2020/5/4,149.28,7.45,7.45
2020/5/5,149.27,6.63,7.45
2020/5/6,149.25,6.11,7.36
2020/5/7,149.21,5.69,7.35
2020/5/8,149.17,5.45,7.09
2020/5/9,149.13,5.03,6.69
2020/5/10,149.09,5.44,6.67
2020/5/11,149.06,5.26,6.9
2020/5/12,149.01,4.99,7.43
2020/5/13,148.94,4.57,7.42
2020/5/14,148.88,5.23,7.66
2020/5/15,148.8,4.49,8.1
2020/5/16,148.71,4.4,8
2020/5/17,148.63,4.36,7.94
2020/5/18,148.54,4.84,8
2020/5/19,148.59,19.87,7.94
2020/5/20,148.97,19.77,7.99
2020/5/21,149.16,13.02,8.08
2020/5/22,149.25,11.42,9.34
2020/5/23,149.29,14.15,11.66
2020/5/24,149.3,12.34,14.42
2020/5/25,149.22,9.73,12.62
2020/5/26,149.19,8.14,9.38
2020/5/27,149.16,8.04,9.28
2020/5/28,149.12,7.23,9.29
2020/5/29,149.05,6.11,9.39
2020/5/30,149,5.85,6.66
2020/5/31,148.98,5.43,6.24
2020/6/1,148.95,5.28,6.91
2020/6/2,148.9,5.19,7.62
2020/6/3,148.82,4.49,8.52
2020/6/4,148.7,4.59,9.78
2020/6/5,148.58,4.95,9.71
2020/6/6,148.45,4.59,9.68
2020/6/7,148.31,4.25,9.69
2020/6/8,148.18,4.26,9.65
2020/6/9,148.03,3.93,9.64
2020/6/10,147.88,3.96,9.62
2020/6/11,147.73,3.6,9.55
2020/6/12,147.57,3.95,9.48
2020/6/13,147.42,3.57,9.4
2020/6/14,147.27,5.29,9.25
2020/6/15,147.19,6.1,9.33
2020/6/16,147.07,4.3,9.28
2020/6/17,146.92,3.66,9.27
2020/6/18,146.76,3.71,9.25
2020/6/19,146.6,4.01,9.14
2020/6/20,146.45,3.7,9.09
2020/6/21,146.28,3.46,9.13
2020/6/22,146.11,3.81,9.06
2020/6/23,145.95,3.79,8.99
2020/6/24,145.8,4.19,8.99
2020/6/25,145.58,4.23,8.96
2020/6/26,145.55,7.53,9.73
2020/6/27,145.41,4.97,11.17
2020/6/28,145.2,4.65,11.06
2020/6/29,144.99,4.32,10.34
2020/6/30,144.78,3.97,11.66
2020/7/1,144.52,7.92,12.58
2020/7/2,144.48,9.8,11.24
2020/7/3,144.35,5.75,11.19
2020/7/4,144.28,15.1,10.53
2020/7/5,144.49,13.31,10.14
2020/7/6,144.49,9.46,11.18
2020/7/7,144.38,8.77,12.22
2020/7/8,144.45,19.91,12.99
2020/7/9,144.57,13.29,14.16
2020/7/10,144.48,11.48,13.76
2020/7/11,144.46,13.13,13.13
2020/7/12,144.63,32.11,13.16
2020/7/13,145.28,27.59,26.99
2020/7/14,144.7,36.24,60.66
2020/7/15,144.28,59.29,60.42
2020/7/16,144.35,65.27,62.99
2020/7/17,144.25,36.05,35.19
2020/7/18,144.47,24.369,21.24
2020/7/19,144.44,17.79,18.65
2020/7/20,144.45,14.41,14.69
2020/7/21,144.39,12.54,13.41
2020/7/22,144.44,14.45,13.87
2020/7/23,144.4,12.84,13.13
2020/7/24,144.37,10.86,13.15
2020/7/25,144.31,11.94,13.09
2020/7/26,144.24,10.2,13.04
2020/7/27,144.1,11.01,19.7
2020/7/28,144.1,139.65,122.38
2020/7/29,144.57,90.03,86.25
2020/7/30,144.52,40.39,43.31
2020/7/31,144.42,26.34,30.95
2020/8/1,144.27,20.35,26.04
2020/8/2,144.08,16.56,18.53
2020/8/3,144.11,14.39,12.7
2020/8/4,144.18,12.59,10.61
2020/8/5,144.25,10.76,8.77
2020/8/6,144.32,9.57,8.13
2020/8/7,144.36,8.95,8.09
2020/8/8,144.39,9.89,7.88
2020/8/9,144.49,13.55,10.66
2020/8/10,144.52,10.6,12.64
2020/8/11,144.42,8.32,10.9
2020/8/12,144.36,8.64,9.79
2020/8/13,144.31,7.17,8.61
2020/8/14,144.27,6.77,7.34
2020/8/15,144.26,6.27,6.84
2020/8/16,144.23,6.06,6.92
2020/8/17,144.19,5.59,7
2020/8/18,144.14,5.34,7.03
2020/8/19,144.07,5.08,7.05
2020/8/20,143.99,4.53,7.04
2020/8/21,143.91,4.61,7.11
2020/8/22,143.81,4.44,7.21
2020/8/23,143.72,4.74,7.21
2020/8/24,143.62,4.53,7.25
2020/8/25,143.51,4.21,7.18
2020/8/26,143.4,3.92,7.14
2020/8/27,143.28,4.22,7.14
2020/8/28,143.16,3.7,7.11
2020/8/29,143.06,6.57,7.09
2020/8/30,143.07,6.45,6.97
2020/8/31,143.07,7.2,6.93
2020/9/1,143.13,17.25,9.88
2020/9/2,143.71,36.85,27.38
2020/9/3,143.7,37.04,40.86
2020/9/4,143.36,19.79,26.5
2020/9/5,143.25,17.63,18.69
2020/9/6,143.28,18.12,18.62
2020/9/7,143.23,14.97,14.7
2020/9/8,143.27,12.46,12.19
2020/9/9,143.28,12.11,11.31
2020/9/10,143.31,13.14,11.28
2020/9/11,143.45,17.28,11.89
2020/9/12,143.8,52.42,48.6
2020/9/13,143.68,50.63,51.19
2020/9/14,143.77,47.29,44.54
2020/9/15,143.71,29.52,32.82
2020/9/16,143.64,21.63,23.81
2020/9/17,143.54,16.96,18.31
2020/9/18,143.55,13.75,13.48
2020/9/19,143.52,11.65,13.55
2020/9/20,143.44,10.6,11.4
2020/9/21,143.49,10.29,8.4
2020/9/22,143.54,9.28,8.47
2020/9/23,143.55,9.04,9.04
2020/9/24,143.54,9.27,10.36
2020/9/25,143.56,50.18,46.92
2020/9/26,143.53,44.64,46.82
2020/9/27,143.55,24.74,26.9
2020/9/28,143.42,18.52,19.39
2020/9/29,143.48,15.82,13.66
2020/9/30,143.55,13.95,12.87
2020/10/1,143.57,11.87,11.33
2020/10/2,143.59,10.54,10
2020/10/3,143.61,9.72,9.18
2020/10/4,143.62,8.87,9.14
2020/10/5,143.6,8.5,8.5
2020/10/6,143.6,7.53,8.07
2020/10/7,143.57,7.29,8.11
