ダウンロードした時刻：2026/02/28 23:58:28

,白石,白石,白石,白石,白石,白石,白石,白石,白石
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
1997/3/5,5.7,8,1,10.4,8,1,-0.4,8,1
1997/3/6,8.1,8,1,15.7,8,1,-2.2,8,1
1997/3/7,10.1,8,1,14.7,8,1,5.1,8,1
1997/3/8,4.7,8,1,8.4,8,1,-1.6,8,1
1997/3/9,3.3,8,1,5.8,8,1,2.0,8,1
1997/3/10,4.9,8,1,10.1,8,1,0.9,8,1
1997/3/11,5.9,8,1,10.2,8,1,1.5,8,1
1997/3/12,3.7,8,1,7.1,8,1,0.5,8,1
1997/3/13,4.3,8,1,13.0,8,1,-2.1,8,1
1997/3/14,7.1,8,1,15.4,8,1,-0.5,8,1
1997/3/15,4.4,8,1,6.0,8,1,2.4,8,1
1997/3/16,1.0,8,1,2.3,8,1,0.1,8,1
1997/3/17,1.8,8,1,6.1,8,1,-1.6,8,1
1997/3/18,2.8,8,1,9.3,8,1,-2.6,8,1
1997/3/19,2.5,8,1,10.5,8,1,-3.6,8,1
1997/3/20,4.1,8,1,11.7,8,1,-3.1,8,1
1997/3/21,6.6,8,1,15.4,8,1,-2.9,8,1
1997/3/22,6.3,8,1,8.7,8,1,2.7,8,1
1997/3/23,3.5,8,1,8.3,8,1,-0.1,8,1
1997/3/24,2.5,8,1,4.8,8,1,-1.0,8,1
1997/3/25,8.7,8,1,13.1,8,1,3.3,8,1
1997/3/26,7.6,8,1,11.7,8,1,3.0,8,1
1997/3/27,6.4,8,1,9.7,8,1,3.3,8,1
1997/3/28,7.7,8,1,16.7,8,1,-0.7,8,1
1997/3/29,10.9,8,1,16.1,8,1,3.6,8,1
1997/3/30,9.3,8,1,16.1,8,1,3.5,8,1
1997/3/31,4.9,8,1,6.8,8,1,3.1,8,1
1997/4/1,7.8,8,1,13.1,8,1,3.1,8,1
1997/4/2,6.3,8,1,11.6,8,1,0.3,8,1
1997/4/3,6.9,8,1,8.7,8,1,5.5,8,1
1997/4/4,11.5,8,1,18.3,8,1,6.3,8,1
1997/4/5,8.7,8,1,10.2,8,1,7.5,8,1
1997/4/6,9.0,8,1,10.1,8,1,8.3,8,1
1997/4/7,8.8,8,1,10.1,8,1,8.1,8,1
1997/4/8,11.0,8,1,14.7,8,1,7.2,8,1
1997/4/9,11.7,8,1,18.6,8,1,4.2,8,1
1997/4/10,10.0,8,1,12.8,8,1,7.1,8,1
1997/4/11,7.9,8,1,14.0,8,1,1.6,8,1
1997/4/12,5.9,8,1,10.9,8,1,0.6,8,1
1997/4/13,11.2,8,1,19.0,8,1,1.4,8,1
1997/4/14,6.4,8,1,9.2,8,1,2.6,8,1
1997/4/15,6.0,8,1,13.3,8,1,0.5,8,1
1997/4/16,6.0,8,1,12.3,8,1,1.2,8,1
1997/4/17,6.2,8,1,12.8,8,1,-1.0,8,1
1997/4/18,10.3,8,1,18.2,8,1,3.3,8,1
1997/4/19,10.1,8,1,16.1,8,1,4.4,8,1
1997/4/20,8.9,8,1,16.4,8,1,1.2,8,1
1997/4/21,13.1,8,1,18.6,8,1,6.3,8,1
1997/4/22,14.2,8,1,18.1,8,1,11.3,8,1
1997/4/23,10.0,8,1,13.4,8,1,6.9,8,1
1997/4/24,8.7,8,1,11.5,8,1,5.6,8,1
1997/4/25,12.9,8,1,18.6,8,1,7.8,8,1
1997/4/26,14.5,8,1,20.8,8,1,7.0,8,1
1997/4/27,15.6,8,1,23.2,8,1,7.2,8,1
1997/4/28,15.9,8,1,23.5,8,1,8.8,8,1
1997/4/29,19.4,8,1,25.6,8,1,12.6,8,1
1997/4/30,18.3,8,1,23.6,8,1,13.9,8,1
1997/5/1,12.4,8,1,17.3,8,1,7.6,8,1
1997/5/2,19.6,8,1,27.0,8,1,9.8,8,1
1997/5/3,15.5,8,1,21.3,8,1,10.3,8,1
1997/5/4,14.8,8,1,20.9,8,1,9.2,8,1
1997/5/5,19.1,8,1,24.7,8,1,13.5,8,1
1997/5/6,19.2,8,1,25.6,8,1,12.4,8,1
1997/5/7,14.1,8,1,17.7,8,1,10.6,8,1
1997/5/8,18.8,8,1,26.8,8,1,10.3,8,1
1997/5/9,13.5,8,1,17.9,8,1,10.6,8,1
1997/5/10,17.2,8,1,24.9,8,1,9.5,8,1
1997/5/11,19.7,8,1,25.6,8,1,13.2,8,1
1997/5/12,13.5,8,1,18.0,8,1,9.1,8,1
1997/5/13,13.4,8,1,20.1,8,1,6.9,8,1
1997/5/14,15.4,8,1,17.6,8,1,13.5,8,1
1997/5/15,17.0,8,1,19.4,8,1,15.2,8,1
1997/5/16,22.1,8,1,26.5,8,1,16.4,8,1
1997/5/17,16.8,8,1,21.5,8,1,9.5,8,1
1997/5/18,14.3,8,1,19.4,8,1,7.4,8,1
1997/5/19,14.6,8,1,19.6,8,1,10.9,8,1
1997/5/20,11.1,8,1,11.8,8,1,10.5,8,1
1997/5/21,11.0,8,1,12.6,8,1,9.6,8,1
1997/5/22,10.4,8,1,12.5,8,1,9.1,8,1
1997/5/23,10.2,8,1,11.5,8,1,9.4,8,1
1997/5/24,12.7,8,1,14.2,8,1,10.0,8,1
1997/5/25,13.4,8,1,14.9,8,1,12.2,8,1
1997/5/26,13.4,8,1,19.4,8,1,9.6,8,1
1997/5/27,11.4,8,1,14.9,8,1,9.5,8,1
1997/5/28,15.5,8,1,22.3,8,1,10.1,8,1
1997/5/29,17.0,8,1,23.4,8,1,8.7,8,1
1997/5/30,17.4,8,1,21.6,8,1,13.6,8,1
1997/5/31,15.3,8,1,17.8,8,1,13.1,8,1
1997/6/1,18.3,8,1,24.0,8,1,13.5,8,1
1997/6/2,13.6,8,1,14.3,8,1,12.7,8,1
1997/6/3,17.2,8,1,22.4,8,1,13.2,8,1
1997/6/4,17.1,8,1,17.9,8,1,15.6,8,1
1997/6/5,18.0,8,1,21.3,8,1,14.2,8,1
1997/6/6,16.0,8,1,19.1,8,1,11.6,8,1
1997/6/7,16.4,8,1,20.4,8,1,10.2,8,1
1997/6/8,11.3,8,1,15.0,8,1,9.6,8,1
1997/6/9,11.1,8,1,12.4,8,1,9.2,8,1
1997/6/10,19.3,8,1,25.9,8,1,12.4,8,1
1997/6/11,19.3,8,1,23.0,8,1,16.1,8,1
1997/6/12,16.6,8,1,18.1,8,1,15.6,8,1
1997/6/13,18.8,8,1,24.6,8,1,14.9,8,1
1997/6/14,19.6,8,1,27.7,8,1,13.8,8,1
1997/6/15,18.1,8,1,24.0,8,1,14.4,8,1
1997/6/16,15.0,8,1,16.3,8,1,14.0,8,1
1997/6/17,15.7,8,1,17.9,8,1,13.6,8,1
1997/6/18,18.1,8,1,21.9,8,1,14.1,8,1
1997/6/19,23.0,8,1,30.6,8,1,16.5,8,1
1997/6/20,21.6,8,1,24.4,8,1,19.8,8,1
1997/6/21,20.7,8,1,23.8,8,1,17.4,8,1
1997/6/22,20.7,8,1,27.0,8,1,15.1,8,1
1997/6/23,20.6,8,1,25.0,8,1,16.9,8,1
1997/6/24,22.8,8,1,28.8,8,1,16.3,8,1
1997/6/25,24.2,8,1,30.4,8,1,18.4,8,1
1997/6/26,23.5,8,1,25.7,8,1,21.0,8,1
1997/6/27,24.8,8,1,28.8,8,1,22.1,8,1
1997/6/28,20.7,8,1,24.2,8,1,18.2,8,1
1997/6/29,19.9,8,1,24.2,8,1,17.1,8,1
1997/6/30,20.6,8,1,27.4,8,1,12.8,8,1
1997/7/1,21.3,8,1,26.6,8,1,15.7,8,1
1997/7/2,22.9,8,1,27.1,8,1,18.7,8,1
1997/7/3,25.9,8,1,27.8,8,1,21.1,8,1
1997/7/4,27.7,8,1,29.7,8,1,26.4,8,1
1997/7/5,26.9,8,1,29.7,8,1,24.8,8,1
1997/7/6,23.4,8,1,28.5,8,1,20.8,8,1
1997/7/7,26.1,8,1,31.2,8,1,20.5,8,1
1997/7/8,23.5,8,1,26.1,8,1,21.5,8,1
1997/7/9,19.0,8,1,21.3,8,1,17.0,8,1
1997/7/10,17.9,8,1,19.3,8,1,17.1,8,1
1997/7/11,19.1,8,1,22.3,8,1,17.3,8,1
1997/7/12,21.7,8,1,27.5,8,1,17.5,8,1
1997/7/13,23.9,8,1,29.0,8,1,17.9,8,1
1997/7/14,23.5,8,1,28.9,8,1,20.1,8,1
1997/7/15,25.9,8,1,29.6,8,1,20.4,8,1
1997/7/16,24.2,8,1,27.9,8,1,20.7,8,1
1997/7/17,20.5,8,1,22.5,8,1,18.9,8,1
1997/7/18,21.3,8,1,26.3,8,1,16.6,8,1
1997/7/19,21.8,8,1,29.6,8,1,15.0,8,1
1997/7/20,21.4,8,1,27.2,8,1,15.5,8,1
1997/7/21,22.7,8,1,26.9,8,1,19.9,8,1
1997/7/22,22.2,8,1,27.7,8,1,18.9,8,1
1997/7/23,22.6,8,1,27.5,8,1,18.0,8,1
1997/7/24,23.3,8,1,27.6,8,1,20.8,8,1
1997/7/25,23.5,8,1,28.1,8,1,20.1,8,1
1997/7/26,24.1,8,1,27.7,8,1,21.7,8,1
1997/7/27,25.8,8,1,29.9,8,1,23.0,8,1
1997/7/28,24.1,8,1,26.9,8,1,22.2,8,1
1997/7/29,23.9,8,1,27.2,8,1,20.8,8,1
1997/7/30,23.6,8,1,28.2,8,1,19.4,8,1
1997/7/31,25.7,8,1,29.6,8,1,21.6,8,1
1997/8/1,27.1,8,1,32.9,8,1,22.6,8,1
1997/8/2,25.7,8,1,30.6,8,1,21.2,8,1
1997/8/3,25.4,8,1,32.4,8,1,22.1,8,1
1997/8/4,26.0,8,1,31.9,8,1,21.4,8,1
1997/8/5,25.9,8,1,29.0,8,1,23.3,8,1
1997/8/6,23.9,8,1,27.9,8,1,20.1,8,1
1997/8/7,23.9,8,1,27.9,8,1,20.5,8,1
1997/8/8,23.7,8,1,26.2,8,1,21.7,8,1
1997/8/9,28.9,8,1,34.0,8,1,23.3,8,1
1997/8/10,27.5,8,1,30.2,8,1,22.8,8,1
1997/8/11,22.8,8,1,25.0,8,1,21.2,8,1
1997/8/12,22.9,8,1,25.7,8,1,21.2,8,1
1997/8/13,24.9,8,1,29.7,8,1,20.1,8,1
1997/8/14,20.5,8,1,23.6,8,1,18.7,8,1
1997/8/15,18.8,8,1,20.8,8,1,17.5,8,1
1997/8/16,16.7,8,1,18.1,8,1,15.9,8,1
1997/8/17,17.3,8,1,20.0,8,1,15.3,8,1
1997/8/18,20.8,8,1,24.3,8,1,15.4,8,1
1997/8/19,23.9,8,1,28.2,8,1,20.8,8,1
1997/8/20,24.3,8,1,27.9,8,1,20.8,8,1
1997/8/21,22.4,8,1,26.4,8,1,20.5,8,1
1997/8/22,22.3,8,1,24.9,8,1,20.7,8,1
1997/8/23,25.0,8,1,30.7,8,1,19.6,8,1
1997/8/24,24.1,8,1,29.4,8,1,18.9,8,1
1997/8/25,20.0,8,1,21.0,8,1,19.1,8,1
1997/8/26,20.3,8,1,22.0,8,1,19.0,8,1
1997/8/27,22.3,8,1,26.3,8,1,19.1,8,1
1997/8/28,22.7,8,1,28.2,8,1,17.4,8,1
1997/8/29,22.0,8,1,29.0,8,1,14.7,8,1
1997/8/30,23.9,8,1,30.2,8,1,17.8,8,1
1997/8/31,21.3,8,1,27.4,8,1,15.3,8,1
1997/9/1,23.5,8,1,29.5,8,1,20.2,8,1
1997/9/2,26.7,8,1,32.5,8,1,21.4,8,1
1997/9/3,24.5,8,1,29.5,8,1,21.2,8,1
1997/9/4,23.0,8,1,27.1,8,1,18.6,8,1
1997/9/5,20.0,8,1,21.9,8,1,18.2,8,1
1997/9/6,21.2,8,1,24.2,8,1,19.6,8,1
1997/9/7,21.2,8,1,23.9,8,1,19.6,8,1
1997/9/8,21.5,8,1,23.0,8,1,19.6,8,1
1997/9/9,21.5,8,1,24.0,8,1,19.7,8,1
1997/9/10,23.1,8,1,28.7,8,1,18.5,8,1
1997/9/11,20.8,8,1,23.0,8,1,19.3,8,1
1997/9/12,19.1,8,1,20.1,8,1,17.8,8,1
1997/9/13,17.3,8,1,17.8,8,1,16.9,8,1
1997/9/14,17.6,8,1,19.4,8,1,16.4,8,1
1997/9/15,16.6,8,1,18.9,8,1,14.9,8,1
1997/9/16,14.2,8,1,14.8,8,1,13.3,8,1
1997/9/17,17.9,8,1,20.6,8,1,14.8,8,1
1997/9/18,20.6,8,1,23.3,8,1,18.2,8,1
1997/9/19,20.1,8,1,23.9,8,1,17.9,8,1
1997/9/20,18.8,8,1,23.6,8,1,14.7,8,1
1997/9/21,16.6,8,1,18.0,8,1,15.0,8,1
1997/9/22,17.8,8,1,21.0,8,1,16.0,8,1
1997/9/23,15.1,8,1,16.8,8,1,14.1,8,1
1997/9/24,14.1,8,1,15.2,8,1,13.3,8,1
1997/9/25,14.5,8,1,15.9,8,1,13.3,8,1
1997/9/26,14.8,8,1,16.0,8,1,13.8,8,1
1997/9/27,17.4,8,1,21.9,8,1,14.8,8,1
1997/9/28,16.2,8,1,20.2,8,1,12.2,8,1
1997/9/29,14.8,8,1,19.9,8,1,8.7,8,1
1997/9/30,13.9,8,1,22.3,8,1,7.6,8,1
1997/10/1,13.8,8,1,22.2,8,1,6.8,8,1
1997/10/2,14.2,8,1,18.9,8,1,8.5,8,1
1997/10/3,16.3,8,1,21.7,8,1,10.8,8,1
1997/10/4,16.4,8,1,21.9,8,1,12.0,8,1
1997/10/5,15.3,8,1,18.6,8,1,11.8,8,1
1997/10/6,14.5,8,1,19.7,8,1,10.0,8,1
1997/10/7,14.1,8,1,17.7,8,1,11.7,8,1
1997/10/8,14.3,8,1,21.0,8,1,10.8,8,1
1997/10/9,12.3,8,1,18.9,8,1,6.2,8,1
1997/10/10,15.1,8,1,23.6,8,1,6.7,8,1
1997/10/11,14.3,8,1,19.0,8,1,8.9,8,1
1997/10/12,9.7,8,1,14.1,8,1,6.4,8,1
1997/10/13,11.4,8,1,15.9,8,1,8.0,8,1
1997/10/14,13.8,8,1,19.3,8,1,9.5,8,1
1997/10/15,14.0,8,1,19.2,8,1,10.3,8,1
1997/10/16,13.1,8,1,17.8,8,1,9.1,8,1
1997/10/17,14.3,8,1,21.7,8,1,7.2,8,1
1997/10/18,14.9,8,1,21.6,8,1,8.8,8,1
1997/10/19,14.1,8,1,20.1,8,1,8.3,8,1
1997/10/20,17.5,8,1,24.4,8,1,11.4,8,1
1997/10/21,18.7,8,1,26.8,8,1,12.4,8,1
1997/10/22,15.5,8,1,23.1,8,1,9.7,8,1
1997/10/23,12.3,8,1,18.3,8,1,7.3,8,1
1997/10/24,15.1,8,1,22.1,8,1,7.8,8,1
1997/10/25,16.3,8,1,20.7,8,1,13.4,8,1
1997/10/26,9.0,8,1,13.0,8,1,5.7,8,1
1997/10/27,6.0,8,1,8.2,8,1,3.9,8,1
1997/10/28,9.0,8,1,14.2,8,1,3.3,8,1
1997/10/29,9.5,8,1,13.0,8,1,7.9,8,1
1997/10/30,11.5,8,1,18.5,8,1,4.6,8,1
1997/10/31,10.9,8,1,14.9,8,1,7.1,8,1
1997/11/1,7.7,8,1,11.0,8,1,5.4,8,1
1997/11/2,7.7,8,1,15.4,8,1,1.2,8,1
1997/11/3,8.6,8,1,15.7,8,1,2.6,8,1
1997/11/4,9.7,8,1,17.2,8,1,5.4,8,1
1997/11/5,10.8,8,1,17.5,8,1,5.4,8,1
1997/11/6,11.2,8,1,15.1,8,1,7.6,8,1
1997/11/7,9.4,8,1,14.8,8,1,1.3,8,1
1997/11/8,7.5,8,1,14.5,8,1,-1.0,8,1
1997/11/9,9.7,8,1,13.9,8,1,2.9,8,1
1997/11/10,7.6,8,1,16.3,8,1,0.6,8,1
1997/11/11,11.2,8,1,16.8,8,1,4.7,8,1
1997/11/12,10.8,8,1,18.9,8,1,3.9,8,1
1997/11/13,10.2,8,1,14.4,8,1,8.6,8,1
1997/11/14,10.1,8,1,11.4,8,1,8.7,8,1
1997/11/15,11.5,8,1,17.8,8,1,5.4,8,1
1997/11/16,9.0,8,1,16.3,8,1,3.8,8,1
1997/11/17,9.3,8,1,14.8,8,1,5.8,8,1
1997/11/18,9.6,8,1,14.1,8,1,5.8,8,1
1997/11/19,6.8,8,1,10.7,8,1,2.3,8,1
1997/11/20,5.7,8,1,10.7,8,1,-0.4,8,1
1997/11/21,10.1,8,1,15.1,8,1,6.5,8,1
1997/11/22,11.5,8,1,13.0,8,1,10.1,8,1
1997/11/23,9.6,8,1,12.9,8,1,5.7,8,1
1997/11/24,5.9,8,1,10.6,8,1,1.3,8,1
1997/11/25,5.9,8,1,12.5,8,1,-0.3,8,1
1997/11/26,11.6,8,1,18.2,8,1,7.2,8,1
1997/11/27,14.6,8,1,18.3,8,1,8.9,8,1
1997/11/28,7.9,8,1,11.5,8,1,4.0,8,1
1997/11/29,7.5,8,1,14.6,8,1,4.4,8,1
1997/11/30,12.6,8,1,18.2,8,1,6.6,8,1
1997/12/1,6.4,8,1,9.8,8,1,1.3,8,1
1997/12/2,1.7,8,1,6.4,8,1,-2.7,8,1
1997/12/3,-0.3,8,1,1.6,8,1,-2.5,8,1
1997/12/4,2.1,8,1,5.5,8,1,-1.7,8,1
1997/12/5,4.3,8,1,9.8,8,1,1.0,8,1
1997/12/6,5.4,8,1,13.1,8,1,-0.3,8,1
1997/12/7,6.6,8,1,8.3,8,1,3.9,8,1
1997/12/8,9.4,8,1,10.6,8,1,7.9,8,1
1997/12/9,9.5,8,1,13.2,8,1,6.0,8,1
1997/12/10,5.3,8,1,11.7,8,1,1.3,8,1
1997/12/11,3.5,8,1,8.1,8,1,0.1,8,1
1997/12/12,3.2,8,1,5.8,8,1,1.6,8,1
1997/12/13,1.8,8,1,4.5,8,1,-1.1,8,1
1997/12/14,2.7,8,1,8.4,8,1,-2.8,8,1
1997/12/15,4.8,8,1,9.1,8,1,1.4,8,1
1997/12/16,5.8,8,1,8.2,8,1,3.7,8,1
1997/12/17,4.7,8,1,9.1,8,1,0.4,8,1
1997/12/18,7.5,8,1,11.0,8,1,4.3,8,1
1997/12/19,8.5,8,1,14.7,8,1,4.2,8,1
1997/12/20,8.5,8,1,14.8,8,1,2.3,8,1
1997/12/21,4.7,8,1,7.8,8,1,0.7,8,1
1997/12/22,1.4,8,1,5.3,8,1,-1.6,8,1
1997/12/23,0.9,8,1,5.7,8,1,-2.3,8,1
1997/12/24,1.5,8,1,7.4,8,1,-2.8,8,1
1997/12/25,0.3,8,1,7.1,8,1,-4.9,8,1
1997/12/26,1.8,8,1,9.2,8,1,-3.5,8,1
1997/12/27,6.5,8,1,13.8,8,1,0.4,8,1
1997/12/28,6.3,8,1,9.8,8,1,3.3,8,1
1997/12/29,2.6,8,1,6.9,8,1,-1.7,8,1
1997/12/30,1.8,8,1,5.2,8,1,-1.6,8,1
1997/12/31,4.6,8,1,5.7,8,1,2.7,8,1
1998/1/1,4.0,8,1,8.2,8,1,-1.3,8,1
1998/1/2,1.7,8,1,5.1,8,1,-0.5,8,1
1998/1/3,2.9,8,1,9.7,8,1,-1.1,8,1
1998/1/4,4.3,8,1,11.3,8,1,1.4,8,1
1998/1/5,2.0,8,1,4.7,8,1,-1.4,8,1
1998/1/6,0.5,8,1,2.9,8,1,-0.9,8,1
1998/1/7,-1.5,8,1,0.0,8,1,-2.5,8,1
1998/1/8,-1.9,8,1,0.8,8,1,-5.5,8,1
1998/1/9,-0.3,8,1,1.9,8,1,-2.5,8,1
1998/1/10,1.9,8,1,5.3,8,1,-0.4,8,1
1998/1/11,0.3,8,1,4.0,8,1,-2.3,8,1
1998/1/12,-0.9,8,1,1.3,8,1,-2.8,8,1
1998/1/13,-0.5,8,1,4.0,8,1,-3.7,8,1
1998/1/14,0.4,8,1,5.0,8,1,-4.1,8,1
1998/1/15,-1.8,8,1,0.3,8,1,-4.2,8,1
1998/1/16,1.2,8,1,3.8,8,1,-2.4,8,1
1998/1/17,0.4,8,1,5.3,8,1,-4.4,8,1
1998/1/18,2.8,8,1,8.1,8,1,0.0,8,1
1998/1/19,1.8,8,1,7.2,8,1,-2.9,8,1
1998/1/20,-0.7,8,1,1.6,8,1,-2.9,8,1
1998/1/21,0.6,8,1,3.5,8,1,-2.4,8,1
1998/1/22,-1.7,8,1,1.1,8,1,-5.1,8,1
1998/1/23,-1.4,8,1,1.6,8,1,-4.4,8,1
1998/1/24,-2.7,8,1,-1.4,8,1,-5.0,8,1
1998/1/25,-1.5,8,1,1.8,8,1,-5.0,8,1
1998/1/26,-1.1,8,1,0.6,8,1,-2.4,8,1
1998/1/27,-1.7,8,1,0.5,8,1,-5.6,8,1
1998/1/28,-3.0,8,1,1.7,8,1,-7.7,8,1
1998/1/29,-2.8,8,1,1.1,8,1,-7.5,8,1
1998/1/30,0.2,8,1,5.7,8,1,-6.3,8,1
1998/1/31,1.6,8,1,4.6,8,1,-1.9,8,1
1998/2/1,0.0,8,1,2.0,8,1,-1.7,8,1
1998/2/2,1.4,8,1,5.4,8,1,-1.7,8,1
1998/2/3,2.7,8,1,7.2,8,1,-1.9,8,1
1998/2/4,0.3,8,1,2.2,8,1,-2.2,8,1
1998/2/5,0.6,8,1,4.1,8,1,-2.9,8,1
1998/2/6,1.8,8,1,5.0,8,1,-1.2,8,1
1998/2/7,-0.4,8,1,1.3,8,1,-1.5,8,1
1998/2/8,1.1,8,1,3.8,8,1,-0.8,8,1
1998/2/9,3.1,8,1,5.2,8,1,1.6,8,1
1998/2/10,0.5,8,1,3.3,8,1,-1.4,8,1
1998/2/11,0.6,8,1,4.3,8,1,-2.4,8,1
1998/2/12,2.8,8,1,9.4,8,1,-5.4,8,1
1998/2/13,6.4,8,1,10.8,8,1,0.0,8,1
1998/2/14,4.2,8,1,9.1,8,1,1.2,8,1
1998/2/15,1.7,8,1,4.2,8,1,-1.2,8,1
1998/2/16,1.1,8,1,5.5,8,1,-3.0,8,1
1998/2/17,0.0,8,1,2.2,8,1,-1.7,8,1
1998/2/18,0.2,8,1,4.2,8,1,-3.3,8,1
1998/2/19,2.5,8,1,11.8,8,1,-5.3,8,1
1998/2/20,6.3,8,1,12.1,8,1,1.1,8,1
1998/2/21,-0.1,8,1,2.6,8,1,-2.0,8,1
1998/2/22,-0.6,8,1,2.6,8,1,-3.3,8,1
1998/2/23,0.9,8,1,8.4,8,1,-4.5,8,1
1998/2/24,1.3,8,1,6.1,8,1,-3.5,8,1
1998/2/25,2.3,8,1,3.9,8,1,0.9,8,1
1998/2/26,4.1,8,1,6.1,8,1,2.4,8,1
1998/2/27,5.5,8,1,12.5,8,1,0.8,8,1
1998/2/28,3.0,8,1,6.9,8,1,-1.8,8,1
1998/3/1,2.9,8,1,5.6,8,1,-0.1,8,1
1998/3/2,3.8,8,1,10.4,8,1,-2.6,8,1
1998/3/3,5.9,8,1,12.1,8,1,-0.9,8,1
1998/3/4,5.7,8,1,11.4,8,1,-0.4,8,1
1998/3/5,1.1,8,1,4.7,8,1,-2.2,8,1
1998/3/6,4.3,8,1,10.9,8,1,-0.8,8,1
1998/3/7,2.8,8,1,6.2,8,1,0.6,8,1
1998/3/8,2.8,8,1,6.3,8,1,-1.8,8,1
1998/3/9,4.9,8,1,11.8,8,1,-2.2,8,1
1998/3/10,1.7,8,1,6.3,8,1,-3.1,8,1
1998/3/11,1.8,8,1,9.7,8,1,-5.4,8,1
1998/3/12,5.3,8,1,9.6,8,1,1.0,8,1
1998/3/13,7.3,8,1,10.4,8,1,4.6,8,1
1998/3/14,6.9,8,1,11.9,8,1,2.3,8,1
1998/3/15,1.8,8,1,6.4,8,1,-2.0,8,1
1998/3/16,1.6,8,1,6.1,8,1,-1.8,8,1
1998/3/17,0.6,8,1,3.1,8,1,-2.1,8,1
1998/3/18,2.7,8,1,8.6,8,1,-1.7,8,1
1998/3/19,7.4,8,1,14.8,8,1,-1.8,8,1
1998/3/20,10.8,8,1,17.6,8,1,5.5,8,1
1998/3/21,6.2,8,1,10.0,8,1,2.8,8,1
1998/3/22,3.8,8,1,10.1,8,1,0.1,8,1
1998/3/23,4.2,8,1,7.8,8,1,-0.3,8,1
1998/3/24,5.6,8,1,10.8,8,1,0.4,8,1
1998/3/25,6.5,8,1,12.6,8,1,-2.3,8,1
1998/3/26,8.8,8,1,14.9,8,1,1.4,8,1
1998/3/27,9.9,8,1,11.6,8,1,7.6,8,1
1998/3/28,12.5,8,1,17.4,8,1,9.2,8,1
1998/3/29,16.2,8,1,20.8,8,1,12.0,8,1
1998/3/30,16.2,8,1,20.4,8,1,10.1,8,1
1998/3/31,7.2,8,1,11.4,8,1,4.1,8,1
1998/4/1,3.9,8,1,7.8,8,1,0.0,8,1
1998/4/2,0.8,8,1,2.6,8,1,-0.4,8,1
1998/4/3,3.1,8,1,8.4,8,1,-3.3,8,1
1998/4/4,5.2,8,1,13.2,8,1,-1.7,8,1
1998/4/5,9.2,8,1,15.7,8,1,2.5,8,1
1998/4/6,9.0,8,1,12.2,8,1,6.9,8,1
1998/4/7,10.5,8,1,14.7,8,1,7.2,8,1
1998/4/8,11.0,8,1,19.2,8,1,5.1,8,1
1998/4/9,5.3,8,1,7.1,8,1,2.9,8,1
1998/4/10,13.5,8,1,16.9,8,1,7.1,8,1
1998/4/11,15.1,8,1,20.4,8,1,8.2,8,1
1998/4/12,9.5,8,1,13.6,8,1,4.2,8,1
1998/4/13,20.5,8,1,24.0,8,1,16.7,8,1
1998/4/14,18.0,8,1,22.4,8,1,12.3,8,1
1998/4/15,10.0,8,1,12.0,8,1,7.5,8,1
1998/4/16,9.8,8,1,15.9,8,1,6.2,8,1
1998/4/17,7.3,8,1,8.5,8,1,6.7,8,1
1998/4/18,10.0,8,1,13.7,8,1,7.1,8,1
1998/4/19,15.2,8,1,22.0,8,1,9.1,8,1
1998/4/20,17.0,8,1,24.1,8,1,9.9,8,1
1998/4/21,20.7,8,1,30.1,8,1,10.9,8,1
1998/4/22,20.1,8,1,26.5,8,1,13.5,8,1
1998/4/23,19.7,8,1,26.4,8,1,11.9,8,1
1998/4/24,19.2,8,1,23.0,8,1,17.3,8,1
1998/4/25,17.6,8,1,21.4,8,1,11.5,8,1
1998/4/26,8.0,8,1,10.9,8,1,6.7,8,1
1998/4/27,7.6,8,1,8.8,8,1,6.2,8,1
1998/4/28,12.2,8,1,17.8,8,1,8.5,8,1
1998/4/29,14.2,8,1,21.0,8,1,8.1,8,1
1998/4/30,12.5,8,1,20.6,8,1,8.2,8,1
1998/5/1,12.2,8,1,16.5,8,1,8.2,8,1
1998/5/2,21.6,8,1,27.1,8,1,16.1,8,1
1998/5/3,15.8,8,1,23.1,8,1,8.1,8,1
1998/5/4,9.5,8,1,14.6,8,1,6.3,8,1
1998/5/5,10.9,8,1,17.9,8,1,4.1,8,1
1998/5/6,16.9,8,1,24.4,8,1,7.6,8,1
1998/5/7,18.3,8,1,24.2,8,1,14.5,8,1
1998/5/8,15.8,8,1,22.7,8,1,12.6,8,1
1998/5/9,15.3,8,1,21.2,8,1,9.1,8,1
1998/5/10,14.7,8,1,21.5,8,1,8.0,8,1
1998/5/11,10.6,8,1,15.4,8,1,5.0,8,1
1998/5/12,12.1,8,1,14.5,8,1,9.2,8,1
1998/5/13,17.5,8,1,19.5,8,1,14.5,8,1
1998/5/14,14.5,8,1,18.8,8,1,10.5,8,1
1998/5/15,16.5,8,1,24.5,8,1,9.3,8,1
1998/5/16,20.1,8,1,26.2,8,1,12.1,8,1
1998/5/17,20.5,8,1,26.0,8,1,15.8,8,1
1998/5/18,19.9,8,1,23.1,8,1,17.5,8,1
1998/5/19,18.9,8,1,24.0,8,1,13.4,8,1
1998/5/20,18.5,8,1,25.7,8,1,10.6,8,1
