鳴子,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2017/6/16,247.17,8.73,12.15
2017/6/17,246.93,7.58,12.15
2017/6/18,246.64,7.3,12.13
2017/6/19,246.35,7.18,12.11
2017/6/20,246.03,6.76,11.78
2017/6/21,245.83,13.82,11.08
2017/6/22,246.3,16.49,11.1
2017/6/23,246.38,10.45,11.12
2017/6/24,246.28,8.83,11.13
2017/6/25,246.13,8.51,11.12
2017/6/26,245.96,8.02,11.08
2017/6/27,245.75,7.41,11.07
2017/6/28,245.49,7.16,12.01
2017/6/29,245.1,6.66,13.1
2017/6/30,244.66,6.59,13.8
2017/7/1,244.2,6.99,13.17
2017/7/2,243.8,7.5,13.14
2017/7/3,243.54,31.24,28.06
2017/7/4,243.77,31.16,28.23
2017/7/5,244.88,37.77,19.61
2017/7/6,245.23,18.11,19.66
2017/7/7,244.93,13.13,19.67
2017/7/8,244.41,10.86,19.62
2017/7/9,243.77,9.71,18.82
2017/7/10,243.31,9.02,13.26
2017/7/11,243.05,8.55,12.33
2017/7/12,242.77,8.3,12.32
2017/7/13,242.5,8.97,12.26
2017/7/14,242.22,7.67,12.25
2017/7/15,241.86,7.21,12.22
2017/7/16,241.61,16.15,10.48
2017/7/17,242.38,13.92,9.89
2017/7/18,242.33,10.01,11.51
2017/7/19,242.2,8.5,11.06
2017/7/20,241.98,7.89,11.08
2017/7/21,241.72,7.35,10.75
2017/7/22,241.49,8.06,10.12
2017/7/23,241.67,21.75,11.9
2017/7/24,242.73,26.11,10.78
2017/7/25,243.49,19.46,13.76
2017/7/26,243.83,13.52,10.47
2017/7/27,243.84,10.75,15.23
2017/7/28,243.24,9.47,19.49
2017/7/29,242.72,11.2,13.42
2017/7/30,242.72,10.16,10.71
2017/7/31,242.58,9.44,12.32
2017/8/1,242.35,8.87,11.99
2017/8/2,242.13,8.07,11.15
2017/8/3,241.89,7.69,11.12
2017/8/4,241.59,7.56,12.21
2017/8/5,241.16,7.33,12.62
2017/8/6,240.81,7.06,11.13
2017/8/7,240.35,7.57,16.18
2017/8/8,240.2,47.42,28.42
2017/8/9,242.55,45.63,21.39
2017/8/10,243.55,25.37,19.53
2017/8/11,243.64,17.8,19.52
2017/8/12,243.61,22.86,19.54
2017/8/13,243.85,20.41,19.53
2017/8/14,243.86,19.27,19.55
2017/8/15,243.77,17.95,19.53
2017/8/16,243.68,19.41,19.54
2017/8/17,243.9,24.5,19.55
2017/8/18,244.08,22.8,24.85
2017/8/19,243.58,19.42,28.18
2017/8/20,243.07,17.09,23.52
2017/8/21,242.59,14.79,20.99
2017/8/22,242.19,15.97,19.48
2017/8/23,242.44,25.44,19.48
2017/8/24,242.95,54.59,39.58
2017/8/25,242.46,47.37,70.36
2017/8/26,242.22,24.04,19.48
2017/8/27,242.27,17.59,19.48
2017/8/28,242.01,14.78,19.44
2017/8/29,241.59,13.38,19.47
2017/8/30,241.07,12.16,19.43
2017/8/31,240.52,12.89,19.42
2017/9/1,239.86,10.65,19.18
2017/9/2,239.07,9.71,19.04
2017/9/3,238.17,9.25,18.93
2017/9/4,237.32,8.8,14.44
2017/9/5,236.93,8.53,11.89
2017/9/6,236.7,8.84,8.31
2017/9/7,237,10.67,6.25
2017/9/8,237.6,11.1,6.26
2017/9/9,237.93,8.78,6.28
2017/9/10,238.15,8.32,6.29
2017/9/11,238.33,8.55,6.28
2017/9/12,240.61,53.23,15.24
2017/9/13,241.75,19.19,19.19
2017/9/14,241.49,13.68,19.2
2017/9/15,240.97,11.97,19.16
2017/9/16,240.3,10.35,19.08
2017/9/17,239.55,11.35,18.92
2017/9/18,241.77,67.64,19.04
2017/9/19,243.42,24.94,19.13
2017/9/20,243.53,20.13,19.12
2017/9/21,243.83,23.22,19.17
2017/9/22,243.81,16.15,17.88
2017/9/23,244.04,23.63,17.79
2017/9/24,244.1,16.72,19.21
2017/9/25,243.82,13.97,19.18
2017/9/26,243.4,12.34,19.15
2017/9/27,242.87,11.77,19.14
2017/9/28,242.47,15.71,19.12
2017/9/29,242.16,12.23,15.86
2017/9/30,242.26,12.86,8.26
2017/10/1,242.6,11.85,8.28
2017/10/2,242.8,10.65,8.28
2017/10/3,242.95,9.98,8.3
2017/10/4,243.05,9.42,8.29
2017/10/5,243.12,9.13,8.28
2017/10/6,243.15,8.56,8.28
2017/10/7,243.3,12.97,8.29
2017/10/8,243.58,10.44,8.28
2017/10/9,243.69,9.44,8.29
2017/10/10,243.74,9.11,8.24
2017/10/11,243.84,10.08,8.19
2017/10/12,243.98,10.43,9.41
2017/10/13,244.05,12.08,10.18
2017/10/14,244.12,10.22,10.21
2017/10/15,244.09,9.47,10.19
2017/10/16,244.01,8.73,10.18
2017/10/17,243.9,8.44,10.18
2017/10/18,243.62,7.66,15.82
2017/10/19,242.83,7.33,18.43
2017/10/20,242.2,10.71,16.9
2017/10/21,242.13,21.96,19.14
2017/10/22,242.87,41.98,19.17
2017/10/23,245.62,72.59,19.36
2017/10/24,247.81,35.2,19.59
2017/10/25,248.22,21.81,19.64
2017/10/26,248.17,16.59,19.64
2017/10/27,247.98,14.4,16.71
2017/10/28,247.89,12.95,15.61
2017/10/29,247.7,20.49,19.6
2017/10/30,248.08,26.94,19.61
2017/10/31,248.29,19.99,19.62
2017/11/1,248.17,15.64,19.59
2017/11/2,247.89,13.74,19.59
2017/11/3,247.5,12.25,19.55
2017/11/4,247.05,11.33,19.47
2017/11/5,246.56,11.2,19.5
2017/11/6,246.03,10.2,19.4
2017/11/7,245.43,9.65,19.33
2017/11/8,244.78,9.47,19.29
2017/11/9,244.33,11.23,13.75
2017/11/10,244.31,10.02,10.17
2017/11/11,244.49,17.5,10.18
2017/11/12,244.98,15.09,10.21
2017/11/13,245.19,12.34,10.18
2017/11/14,245.28,11.09,10.16
2017/11/15,245.33,11.11,10.18
2017/11/16,245.44,11.9,10.18
2017/11/17,245.5,10.51,10.19
2017/11/18,245.49,10.02,10.18
2017/11/19,245.47,9.86,10.17
2017/11/20,245.46,9.71,10.17
2017/11/21,245.41,9.22,10.16
2017/11/22,245.34,8.94,10.17
2017/11/23,245.28,9.86,10.17
2017/11/24,245.31,10.78,10.16
2017/11/25,245.33,10.37,10.21
2017/11/26,245.36,12.19,10.16
2017/11/27,245.52,12.16,11.22
2017/11/28,245.52,10.74,11.21
2017/11/29,245.54,13.87,11.35
2017/11/30,245.77,14.24,11.85
2017/12/1,245.81,12,12.47
2017/12/2,245.72,10.74,12.49
2017/12/3,245.59,10.57,12.61
2017/12/4,245.5,12.05,13.92
2017/12/5,245.33,11.37,14.3
2017/12/6,245.09,10.01,14.29
2017/12/7,244.8,9.57,14.1
2017/12/8,244.52,9.33,13.05
2017/12/9,244.35,8.91,10.09
2017/12/10,244.26,8.61,10.08
2017/12/11,244.14,8.87,10.92
2017/12/12,244.04,9.57,10.74
2017/12/13,243.92,8.66,10.98
2017/12/14,243.76,8.52,10.97
2017/12/15,243.56,7.99,10.99
2017/12/16,243.38,8.3,10.13
2017/12/17,243.25,8.01,10.12
2017/12/18,243.08,8.02,10.26
2017/12/19,242.96,8.43,9.96
2017/12/20,242.82,7.69,10.04
2017/12/21,242.64,7.52,10
2017/12/22,242.46,7.57,10.02
2017/12/23,242.36,9.68,9.67
2017/12/24,242.35,8.87,9.67
2017/12/25,242.38,12.4,9.94
2017/12/26,242.53,10.88,9.91
2017/12/27,242.54,9.47,10.29
2017/12/28,242.63,9.41,6.39
2017/12/29,242.81,8.75,7.22
2017/12/30,242.8,8.21,9.17
2017/12/31,242.71,7.79,8.76
2018/1/1,242.69,8.34,8.2
2018/1/2,242.71,8.21,8.2
2018/1/3,242.71,8.34,8.2
2018/1/4,242.69,7.64,8.19
2018/1/5,242.64,7.37,8.19
2018/1/6,242.58,7.51,8.19
2018/1/7,242.51,7.08,8.18
2018/1/8,242.44,7.23,8.18
2018/1/9,242.4,10.29,9.74
2018/1/10,242.49,10.41,10.68
2018/1/11,242.39,8.82,10.71
2018/1/12,242.2,7.84,10.52
2018/1/13,242.08,7.82,8.23
2018/1/14,242.04,7.57,8.23
2018/1/15,241.94,7.58,9.7
2018/1/16,241.79,7.44,9.54
2018/1/17,241.67,8.82,9.6
2018/1/18,241.63,9.7,10.1
2018/1/19,241.62,10.14,10.66
2018/1/20,241.59,8.95,8.3
2018/1/21,241.61,8.31,8.31
2018/1/22,241.55,7.94,10
2018/1/23,241.4,8.13,10.03
2018/1/24,241.24,7.65,9.91
2018/1/25,241.05,7.56,9.93
2018/1/26,240.85,7.41,9.99
2018/1/27,240.68,7.15,8.25
2018/1/28,240.59,7.28,8.25
2018/1/29,240.45,6.9,9.9
2018/1/30,240.19,6.68,9.88
2018/1/31,239.91,6.69,9.96
2018/2/1,239.62,6.46,10.01
2018/2/2,239.31,6.34,9.9
2018/2/3,239.1,6.83,7.27
2018/2/4,239.05,6.61,7.26
2018/2/5,238.95,6.49,8.43
2018/2/6,238.8,6.56,8.16
2018/2/7,238.66,6.69,8.15
2018/2/8,238.5,6.45,8.11
2018/2/9,238.34,6.25,8
2018/2/10,238.22,6.49,6.39
2018/2/11,238.25,7,6.39
2018/2/12,238.31,6.81,6.39
2018/2/13,238.28,6.37,8.1
2018/2/14,238.11,6.45,8.06
2018/2/15,238.03,7.63,8.03
2018/2/16,237.85,7.07,8.47
2018/2/17,237.83,6.69,6.38
2018/2/18,237.86,6.47,6.36
2018/2/19,237.8,6.04,8.02
2018/2/20,237.6,6.13,8.07
2018/2/21,237.39,6.08,7.88
2018/2/22,237.19,5.91,7.87
2018/2/23,236.98,5.86,7.85
2018/2/24,236.84,6.13,6.32
2018/2/25,236.81,6.04,6.3
2018/2/26,236.72,5.73,7.32
2018/2/27,236.55,6.11,7.32
2018/2/28,236.42,6.05,7.4
2018/3/1,236.58,15.1,6.34
2018/3/2,237.92,16.08,6.4
2018/3/3,238.47,10.27,6.42
2018/3/4,238.82,11.3,6.44
2018/3/5,239.66,20.41,6.46
2018/3/6,240.81,19.97,12.67
2018/3/7,240.72,13,17.76
2018/3/8,240.24,12,18.09
2018/3/9,241.42,57.74,18.99
2018/3/10,243.53,29.78,19.13
2018/3/11,243.77,18.55,19.13
2018/3/12,243.6,15.12,19.13
2018/3/13,243.23,14,19.08
2018/3/14,243.22,28.07,19.12
2018/3/15,244.33,42.74,19.16
2018/3/16,246.46,51.11,19.43
2018/3/17,247.54,27.7,19.54
2018/3/18,247.73,19.9,19.54
2018/3/19,247.73,21.49,19.55
2018/3/20,247.88,20.61,19.55
2018/3/21,247.82,17.07,19.54
2018/3/22,247.73,20.43,19.54
2018/3/23,247.73,18.7,22.39
2018/3/24,247.38,18.16,24.54
2018/3/25,247.05,19.72,24.48
2018/3/26,246.94,28.21,24.46
2018/3/27,247.38,33.31,24.49
2018/3/28,247.89,40.47,31.59
2018/3/29,248.3,48.45,44.09
2018/3/30,248.34,43.66,47.5
2018/3/31,247.96,33.4,41.78
2018/4/1,247.47,30.15,39.35
2018/4/2,247.23,34.97,29.79
2018/4/3,247.82,40.72,29.57
2018/4/4,248.5,52.69,40.45
2018/4/5,248.85,39.65,40.57
2018/4/6,248.69,37.63,37.63
2018/4/7,249.1,40.95,30.65
2018/4/8,249.34,30.5,30.68
2018/4/9,249.23,24.13,25.65
2018/4/10,249.25,19.77,17.86
2018/4/11,249.44,20.17,14.64
2018/4/12,249.9,26.1,15.84
2018/4/13,250.25,23.44,21.67
2018/4/14,250.12,20.28,24.76
2018/4/15,250.44,43,22.63
2018/4/16,251.42,33.44,21.24
2018/4/17,251.76,26.09,21.56
2018/4/18,251.91,26.09,22.99
2018/4/19,252.13,31.77,26.97
2018/4/20,252.25,34.95,33.07
2018/4/21,252.4,35.21,29.53
2018/4/22,252.75,34.83,28.25
2018/4/23,252.95,30.2,29.76
2018/4/24,252.93,28.56,27.27
2018/4/25,253.1,31.59,26.21
2018/4/26,253.34,32.71,29.89
2018/4/27,253.36,26.22,24.48
2018/4/28,253.57,23.96,18.07
2018/4/29,253.83,23.1,18.49
2018/4/30,254.02,24.53,20.33
2018/5/1,254.12,25.19,24.96
2018/5/2,254.1,23.34,23.78
2018/5/3,254.13,48.36,48.14
2018/5/4,254.11,26.78,27
2018/5/5,254.07,24.31,27.39
2018/5/6,253.87,21.2,24.27
2018/5/7,253.77,18.48,20.89
2018/5/8,253.64,17.2,21.12
2018/5/9,253.4,15.25,20.88
2018/5/10,253.12,14.9,21.13
2018/5/11,252.83,14.34,20.31
2018/5/12,252.56,13.69,19.6
2018/5/13,252.27,13.11,19.6
2018/5/14,251.97,13.46,19.46
2018/5/15,251.66,12.57,18.54
2018/5/16,251.41,12.97,17.86
2018/5/17,251.34,19.72,18.51
2018/5/18,251.83,60.38,41.41
2018/5/19,252.85,71.68,55.59
2018/5/20,253.16,34.34,29.18
2018/5/21,253.32,22.11,21.24
2018/5/22,253.26,17.4,20.2
2018/5/23,253.09,15.27,19.56
2018/5/24,252.85,13.6,19.56
2018/5/25,252.53,12.19,19.56
2018/5/26,252.16,11.44,19.56
2018/5/27,251.74,10.5,19.54
2018/5/28,251.29,10.05,19.58
2018/5/29,250.81,9.85,19.62
2018/5/30,250.3,9.41,19.62
2018/5/31,249.86,13.18,19.58
2018/6/1,249.59,11.88,16.29
2018/6/2,249.36,9.62,14.37
2018/6/3,249.1,9.07,14.34
2018/6/4,248.8,8.56,14.31
2018/6/5,248.48,8.25,14.28
2018/6/6,248.14,7.96,14.25
2018/6/7,247.78,7.88,14.23
2018/6/8,247.41,7.45,14.2
2018/6/9,247.03,7.93,14.19
2018/6/10,246.65,7.95,14.11
2018/6/11,246.38,10.52,11.84
2018/6/12,246.51,13.69,10.39
2018/6/13,246.62,10.37,10.37
2018/6/14,246.55,8.72,10.38
2018/6/15,246.44,8.28,10.26
2018/6/16,246.31,8.1,10.24
2018/6/17,246.16,7.62,10.23
2018/6/18,246,7.48,10.23
2018/6/19,245.83,7.34,10.23
2018/6/20,245.67,9.11,10.22
2018/6/21,245.72,11,10.2
2018/6/22,245.66,8.38,10.44
2018/6/23,245.48,7.7,10.99
2018/6/24,245.26,7.41,10.97
2018/6/25,245.03,7.27,10.94
2018/6/26,244.68,6.45,15.32
2018/6/27,244.14,17.64,17.35
2018/6/28,244.77,21.88,13.46
2018/6/29,244.85,12.04,13.71
2018/6/30,244.68,10.22,13.69
2018/7/1,244.4,8.9,13.66
2018/7/2,244.05,8.18,13.62
2018/7/3,243.7,7.63,11.82
2018/7/4,243.42,7.93,12.35
2018/7/5,243.23,9.38,10.08
2018/7/6,243.16,9.57,13.11
2018/7/7,243.35,26.15,14.58
2018/7/8,243.93,16.53,13.45
2018/7/9,243.99,12.53,12.39
2018/7/10,244.02,10.91,10.48
2018/7/11,244.02,10.02,10.47
2018/7/12,243.95,9.31,10.47
2018/7/13,243.9,10.41,11.13
2018/7/14,243.77,8.75,11.5
2018/7/15,243.57,8.16,10.89
2018/7/16,243.39,7.75,10.46
2018/7/17,243.19,7.34,10.46
2018/7/18,242.96,7.07,10.44
2018/7/19,242.71,6.79,10.42
2018/7/20,242.44,6.68,10.4
2018/7/21,242.15,6.33,10.39
2018/7/22,241.84,6.12,10.36
2018/7/23,241.52,6.06,10.34
2018/7/24,241.19,6.01,10.31
2018/7/25,240.84,5.96,10.28
2018/7/26,240.49,5.88,10.25
2018/7/27,240.1,5.63,10.47
2018/7/28,239.67,5.78,10.79
2018/7/29,239.59,13.36,9.37
2018/7/30,239.93,10.52,8.77
2018/7/31,239.87,7.64,9.84
2018/8/1,239.64,6.74,9.7
2018/8/2,239.37,6.38,9.48
2018/8/3,239.06,6,9.45
2018/8/4,238.72,5.75,9.94
2018/8/5,239.23,80.56,11.65
2018/8/6,245.47,156.3,151.15
2018/8/7,243.87,41.92,53.02
2018/8/8,243.48,25.84,28.14
2018/8/9,243.71,43.56,35.18
2018/8/10,243.79,34.88,38.51
2018/8/11,243.68,21.05,23.36
2018/8/12,243.38,16.1,20.81
2018/8/13,243.01,13.14,19.33
2018/8/14,242.5,11.49,19.35
2018/8/15,241.9,11.48,19.32
2018/8/16,242.6,55.53,27.22
2018/8/17,243.79,32.34,28.41
2018/8/18,244,19.84,19.4
2018/8/19,243.85,15.34,19.4
2018/8/20,243.48,13.08,19.38
2018/8/21,242.98,11.62,19.36
2018/8/22,242.39,10.59,19.36
2018/8/23,241.69,9.71,19.27
2018/8/24,240.94,9.65,19.23
2018/8/25,240.13,9,19.18
2018/8/26,239.25,9.93,19.07
2018/8/27,238.5,9.38,16.09
2018/8/28,238.14,13.04,14.55
2018/8/29,238.07,14.49,14.5
2018/8/30,238.16,18.95,14.5
2018/8/31,243.14,170.68,104.94
2018/9/1,242.76,53.39,74.74
2018/9/2,241.84,30.02,35.78
2018/9/3,241.78,21.38,22.56
2018/9/4,241.56,19.33,22.57
2018/9/5,241.94,36.99,28.15
2018/9/6,242.17,21.17,20.49
2018/9/7,242.12,17.18,19.06
2018/9/8,241.91,15.35,19.06
2018/9/9,241.66,18.52,19.03
2018/9/10,241.76,19.95,19.04
2018/9/11,241.79,18.25,19.03
2018/9/12,241.59,15.15,19.04
2018/9/13,241.2,13.34,19.02
2018/9/14,240.71,12.36,18.98
2018/9/15,240.11,11.25,18.93
2018/9/16,239.41,10.59,18.84
2018/9/17,238.7,11.38,18.78
2018/9/18,238.07,10.07,13.37
2018/9/19,237.98,9.48,10.06
2018/9/20,237.91,9.07,10.05
2018/9/21,237.81,10.36,10.07
2018/9/22,239.51,47.42,18.85
2018/9/23,240.6,20.09,19
2018/9/24,240.42,14.75,18.97
2018/9/25,240.01,14.21,18.91
2018/9/26,239.53,12.13,18.88
2018/9/27,239.13,20.25,18.82
2018/9/28,239.42,18.74,18.85
2018/9/29,239.15,14.16,18.81
2018/9/30,238.71,15.57,20.45
2018/10/1,240.76,69.44,26.23
2018/10/2,242.39,33.08,27.63
2018/10/3,242.35,22.34,26.43
2018/10/4,242.03,16.82,20.7
2018/10/5,241.77,14.59,15.64
2018/10/6,242.03,13.56,8.34
2018/10/7,242.21,12.15,14.85
2018/10/8,241.68,10.68,19.05
2018/10/9,241.17,10.31,13.35
2018/10/10,241.14,10.37,10.24
2018/10/11,241.13,10,10.25
2018/10/12,241.12,9.87,10.25
2018/10/13,241.04,8.98,10.23
2018/10/14,240.92,8.61,10.22
2018/10/15,240.79,8.5,10.21
2018/10/16,240.64,8.13,9.71
2018/10/17,240.59,8.22,8.34
2018/10/18,240.57,7.96,8.33
2018/10/19,240.53,7.85,8.33
2018/10/20,240.48,7.74,8.34
2018/10/21,240.42,7.49,8.33
2018/10/22,240.34,7.23,8.31
2018/10/23,240.25,7.11,8.29
2018/10/24,240.17,7.4,8.22
2018/10/25,240.08,7.04,8.21
2018/10/26,240.01,7.03,7.14
2018/10/27,240.07,7.88,6.47
2018/10/28,240.2,7.62,6.42
2018/10/29,240.27,7.11,6.39
2018/10/30,240.53,12.71,6.39
2018/10/31,241.45,23.3,6.42
2018/11/1,242.64,18.32,6.44
2018/11/2,243.23,12.35,6.4
2018/11/3,243.57,10.44,6.41
2018/11/4,243.8,9.33,6.42
2018/11/5,243.98,8.76,6.42
2018/11/6,244.13,8.5,6.43
2018/11/7,244.25,8.04,6.42
2018/11/8,244.32,7.64,7.49
2018/11/9,244.43,13.74,8.36
2018/11/10,244.84,12.44,8.35
2018/11/11,245,9.83,8.3
2018/11/12,245.06,8.91,8.3
2018/11/13,245.09,8.46,8.31
2018/11/14,245.05,7.92,9.9
2018/11/15,244.84,7.56,11.2
2018/11/16,244.58,7.14,11.19
2018/11/17,244.31,7.16,11.16
2018/11/18,244.04,7.05,11.15
2018/11/19,243.76,7.41,11.47
2018/11/20,243.46,6.73,11.03
2018/11/21,243.25,10.45,10.88
2018/11/22,243.24,9.25,10.95
2018/11/23,243.12,8.68,10.09
2018/11/24,242.99,7.97,10.08
2018/11/25,242.84,7.97,10.07
2018/11/26,242.77,9.91,10.32
2018/11/27,242.69,8.77,10.43
2018/11/28,242.55,8.47,10.4
2018/11/29,242.4,7.99,10.31
2018/11/30,242.22,7.75,10.32
2018/12/1,242.05,8.59,10.07
2018/12/2,241.93,7.89,10.02
2018/12/3,241.76,7.72,10.21
2018/12/4,241.57,8.36,10.3
2018/12/5,241.46,8.75,10.28
2018/12/6,241.31,8.38,10.28
2018/12/7,241.29,12.97,10.29
2018/12/8,241.57,12.57,10.1
2018/12/9,241.68,10.75,10.1
2018/12/10,241.68,9.61,10.25
2018/12/11,241.59,8.73,10.29
2018/12/12,241.49,9.51,10.28
2018/12/13,241.43,9.11,10.26
2018/12/14,241.32,8.81,10.2
2018/12/15,241.18,8.21,10.22
2018/12/16,241,7.85,10.21
2018/12/17,240.81,8.24,10.33
2018/12/18,240.7,9.31,10.28
2018/12/19,240.61,9.18,10.27
2018/12/20,240.54,9.59,10.32
2018/12/21,240.44,8.53,10.22
2018/12/22,240.3,8.6,10.03
2018/12/23,240.2,8.83,10.02
2018/12/24,240.11,8.82,10
2018/12/25,239.98,8.3,10.17
2018/12/26,239.84,9.06,10.22
2018/12/27,239.75,8.69,8.57
2018/12/28,239.93,9,6.32
2018/12/29,240.12,8.4,6.98
2018/12/30,240.17,8.02,7.54
2018/12/31,240.21,7.77,7.29
2019/1/1,240.26,7.81,6.97
2019/1/2,240.34,7.67,6.47
2019/1/3,240.44,7.4,6.3
2019/1/4,240.53,7.14,6.29
2019/1/5,240.63,7.84,6.25
2019/1/6,240.72,7.2,6.45
2019/1/7,240.77,7.08,6.71
2019/1/8,240.8,7.2,6.7
2019/1/9,240.85,6.91,6.66
2019/1/10,240.87,7.33,6.71
2019/1/11,240.95,7.74,6.87
2019/1/12,240.97,7.09,6.85
2019/1/13,240.98,6.85,6.85
2019/1/14,240.97,6.71,6.84
2019/1/15,240.95,6.7,7.07
2019/1/16,240.95,6.97,7.09
2019/1/17,240.92,7.06,7.06
2019/1/18,240.9,6.55,7.04
2019/1/19,240.88,6.59,6.83
2019/1/20,240.87,6.64,6.64
2019/1/21,240.88,7,7
2019/1/22,240.85,6.48,6.97
2019/1/23,240.82,6.67,6.79
2019/1/24,240.83,6.66,6.65
2019/1/25,240.81,6.32,6.68
2019/1/26,240.79,6.38,6.5
2019/1/27,240.77,6.24,6.48
2019/1/28,240.74,6.31,6.55
2019/1/29,240.74,6.53,6.52
2019/1/30,240.72,6.1,6.47
2019/1/31,240.69,6.13,6.62
2019/2/1,240.66,6.13,6.5
2019/2/2,240.64,6.39,6.51
2019/2/3,240.61,6.15,6.51
2019/2/4,241.14,22.66,6.95
2019/2/5,242.15,14.12,7.53
2019/2/6,242.44,10.22,7.47
2019/2/7,242.61,10.06,7.42
2019/2/8,242.85,10.34,7.25
2019/2/9,243.04,8.85,6.45
2019/2/10,243.18,8.17,6.46
2019/2/11,243.28,7.89,6.47
2019/2/12,243.37,7.43,6.57
2019/2/13,243.37,7.23,8.79
2019/2/14,243.14,6.52,10.47
2019/2/15,242.85,6.41,10.47
2019/2/16,242.66,6.71,8.24
2019/2/17,242.55,6.7,8.21
2019/2/18,242.34,6.23,10.46
2019/2/19,242.03,6.41,10.42
2019/2/20,241.85,11.05,10.39
2019/2/21,242.04,13.81,12.87
2019/2/22,241.77,10.44,16.62
2019/2/23,241.27,9.62,15.84
2019/2/24,240.78,8.96,14.99
2019/2/25,240.32,9.86,14.9
2019/2/26,239.95,10.43,14.86
2019/2/27,239.5,9.26,14.87
2019/2/28,238.96,8.53,14.82
2019/3/1,238.59,8.72,10.16
2019/3/2,238.44,8.61,10.15
2019/3/3,238.31,9.33,10.14
2019/3/4,238.28,9.84,10.14
2019/3/5,238.25,9.78,9.16
2019/3/6,238.44,10.73,8.27
2019/3/7,238.78,13.04,8.2
2019/3/8,239.26,12.18,7.34
2019/3/9,239.67,11.23,6.31
2019/3/10,240.19,14.44,6.33
2019/3/11,241.42,35.19,9.92
2019/3/12,243.24,33.69,17.74
2019/3/13,243.9,25.15,19.02
2019/3/14,244.12,19.25,18.65
2019/3/15,244.03,14.84,16.01
2019/3/16,244.09,13.69,12.07
2019/3/17,244.16,12.37,12.08
2019/3/18,244.13,11.18,12.06
2019/3/19,244.13,11.59,9.66
2019/3/20,244.41,14.79,8.22
2019/3/21,244.99,18.78,8.23
2019/3/22,246.14,32.52,14.52
2019/3/23,246.49,18.44,19.26
2019/3/24,246.29,14.16,19.23
2019/3/25,245.88,12,19.22
2019/3/26,245.46,13.87,19.19
2019/3/27,245.34,15.16,13.45
2019/3/28,245.56,13.38,10.24
2019/3/29,245.69,9.75,10.24
2019/3/30,245.75,11.34,10.23
2019/3/31,245.81,11.04,10.24
2019/4/1,245.87,11.04,10.24
2019/4/2,245.89,10.24,10.24
2019/4/3,245.91,9.69,8.07
2019/4/4,246.09,9.98,6.56
2019/4/5,246.44,17.52,6.57
2019/4/6,247.3,20.52,9.58
2019/4/7,247.61,15.12,9.86
2019/4/8,248.04,14.93,6.52
2019/4/9,248.52,15.13,6.53
2019/4/10,248.94,13.76,6.49
2019/4/11,249.34,13.7,6.5
2019/4/12,249.67,13.07,6.53
2019/4/13,250.02,13.54,6.54
2019/4/14,250.44,16.61,6.55
2019/4/15,251.16,32.77,13.77
2019/4/16,251.96,34.16,24.44
2019/4/17,252.09,31.63,32.45
2019/4/18,252.07,34.1,32.42
2019/4/19,252.22,39.48,38.85
2019/4/20,252.02,32.84,38.03
2019/4/21,251.89,24.8,25.22
2019/4/22,252.03,26.92,21.1
2019/4/23,252.3,25.54,21.14
2019/4/24,252.54,28.37,22.47
2019/4/25,252.96,43.07,34.75
2019/4/26,253.04,42.6,43.46
2019/4/27,253.06,30.76,29.04
2019/4/28,253.2,22.74,18.86
2019/4/29,253.44,21.83,14.44
2019/4/30,253.88,42.74,35.07
2019/5/1,254.12,53.41,50.97
2019/5/2,254.11,37.13,36.91
2019/5/3,254.11,29.1,28.87
2019/5/4,254.12,25.23,25.24
2019/5/5,254.08,24.99,28.29
2019/5/6,253.87,24.85,27.48
2019/5/7,253.88,32.01,33.76
2019/5/8,253.66,25.82,29.97
2019/5/9,253.51,19.69,22.73
2019/5/10,253.37,17.84,20.87
2019/5/11,253.23,16.19,19.64
2019/5/12,253.04,14.93,19.65
2019/5/13,252.78,13.69,19.65
2019/5/14,252.49,13.46,19.57
2019/5/15,252.27,15.52,19.49
2019/5/16,252.01,13.3,19.52
2019/5/17,251.68,12.25,19.63
2019/5/18,251.31,11.82,19.73
2019/5/19,250.89,10.95,19.74
2019/5/20,250.44,10.91,19.77
2019/5/21,250.31,26.4,19.7
2019/5/22,250.51,16.22,19.76
2019/5/23,250.22,12.87,18.93
2019/5/24,249.91,11.57,18.15
2019/5/25,249.54,10.66,18.11
2019/5/26,249.13,10.17,18.08
2019/5/27,248.7,9.77,18.07
2019/5/28,248.23,9.21,17.89
2019/5/29,248.04,16.25,15.88
2019/5/30,247.87,9.63,14.76
2019/5/31,247.6,8.89,13.26
2019/6/1,247.34,8.29,12.93
2019/6/2,247.07,7.96,12.54
2019/6/3,246.79,7.63,11.98
2019/6/4,246.56,7.35,11.32
2019/6/5,246.32,7.97,11.26
2019/6/6,246.17,8.45,11.21
2019/6/7,245.95,7.38,10.76
2019/6/8,245.89,10.47,8.54
2019/6/9,246,8.26,8.1
2019/6/10,245.89,7.18,10.06
2019/6/11,245.73,7.09,9.47
2019/6/12,245.57,6.81,9.47
2019/6/13,245.4,6.68,9.47
2019/6/14,245.2,6.39,9.46
2019/6/15,245.05,9.78,9.46
2019/6/16,245.37,15.64,8.95
2019/6/17,245.73,12.06,7.61
2019/6/18,245.89,10.84,9.88
2019/6/19,245.9,11.22,10.88
2019/6/20,245.89,10.63,12.06
2019/6/21,245.75,9.79,12.33
